rl_id,region,region_flag,region_url,league,league_crest,league_url,date_updated,last_updated
4-liga-group-e,CZECH REPUBLIC,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMUbkMx0AAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21LwLjHAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAxRqup1QAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21183mwAAAA/klEQVR42mIMLJ3Tm+8nIybAMDgA80c+/TV7L3GwsRiqywwKB/Gq2P/8/efgubsnrjy01JXn4+YYeAdBWE9efRwMQYVwEBAMhqBCcdBgCCosDhrYoMLuoAEMKnwOGpCgIuAg+gcVUQ6iZ1AR6yC6BRVpDqJDUJHsIFoHFZkOol1Qke8gGgUVo6RHLeWmBH++n/3hGlUcxEKhfok/38vfXdT/+ZZaUcZCYcDEf7rN8+83FRM1yyAJGIocRIuAIdNBtAsYchxE04AhzUF0CBgSHESfgCHKQfQMGMIOonPA4HPQgAQMTgcNVMBgcdDABgy6gwY8YBAOGiQBAwcAAQYAAxTToCENKDQAAAAASUVORK5CYII=",https://www.flashscore.com/football/czech-republic/,4. LIGA - GROUP E - ROUND 14,None,https://www.flashscore.com/football/czech-republic/4-liga-group-e/,None,2026-02-14T07:57:39.948575+00:00
olomoucky-kp,CZECH REPUBLIC,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMUbkMx0AAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21LwLjHAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAxRqup1QAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21183mwAAAA/klEQVR42mIMLJ3Tm+8nIybAMDgA80c+/TV7L3GwsRiqywwKB/Gq2P/8/efgubsnrjy01JXn4+YYeAdBWE9efRwMQYVwEBAMhqBCcdBgCCosDhrYoMLuoAEMKnwOGpCgIuAg+gcVUQ6iZ1AR6yC6BRVpDqJDUJHsIFoHFZkOol1Qke8gGgUVo6RHLeWmBH++n/3hGlUcxEKhfok/38vfXdT/+ZZaUcZCYcDEf7rN8+83FRM1yyAJGIocRIuAIdNBtAsYchxE04AhzUF0CBgSHESfgCHKQfQMGMIOonPA4HPQgAQMTgcNVMBgcdDABgy6gwY8YBAOGiQBAwcAAQYAAxTToCENKDQAAAAASUVORK5CYII=",https://www.flashscore.com/football/czech-republic/,OLOMOUCKY KP - ROUND 15,None,https://www.flashscore.com/football/czech-republic/olomoucky-kp/,None,2026-02-14T07:57:39.948626+00:00
3-cfl-group-b,CZECH REPUBLIC,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMUbkMx0AAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21LwLjHAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAxRqup1QAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21183mwAAAA/klEQVR42mIMLJ3Tm+8nIybAMDgA80c+/TV7L3GwsRiqywwKB/Gq2P/8/efgubsnrjy01JXn4+YYeAdBWE9efRwMQYVwEBAMhqBCcdBgCCosDhrYoMLuoAEMKnwOGpCgIuAg+gcVUQ6iZ1AR6yC6BRVpDqJDUJHsIFoHFZkOol1Qke8gGgUVo6RHLeWmBH++n/3hGlUcxEKhfok/38vfXdT/+ZZaUcZCYcDEf7rN8+83FRM1yyAJGIocRIuAIdNBtAsYchxE04AhzUF0CBgSHESfgCHKQfQMGMIOonPA4HPQgAQMTgcNVMBgcdDABgy6gwY8YBAOGiQBAwcAAQYAAxTToCENKDQAAAAASUVORK5CYII=",https://www.flashscore.com/football/czech-republic/,3. CFL - GROUP B - ROUND 16,None,https://www.flashscore.com/football/czech-republic/3-cfl-group-b/,None,2026-02-14T08:50:36.059422+00:00
4-liga-group-c,CZECH REPUBLIC,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMUbkMx0AAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21LwLjHAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAxRqup1QAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21183mwAAAA/klEQVR42mIMLJ3Tm+8nIybAMDgA80c+/TV7L3GwsRiqywwKB/Gq2P/8/efgubsnrjy01JXn4+YYeAdBWE9efRwMQYVwEBAMhqBCcdBgCCosDhrYoMLuoAEMKnwOGpCgIuAg+gcVUQ6iZ1AR6yC6BRVpDqJDUJHsIFoHFZkOol1Qke8gGgUVo6RHLeWmBH++n/3hGlUcxEKhfok/38vfXdT/+ZZaUcZCYcDEf7rN8+83FRM1yyAJGIocRIuAIdNBtAsYchxE04AhzUF0CBgSHESfgCHKQfQMGMIOonPA4HPQgAQMTgcNVMBgcdDABgy6gwY8YBAOGiQBAwcAAQYAAxTToCENKDQAAAAASUVORK5CYII=",https://www.flashscore.com/football/czech-republic/,4. LIGA - GROUP C - ROUND 11,None,https://www.flashscore.com/football/czech-republic/4-liga-group-c/,None,2026-02-14T08:50:36.059366+00:00
mol-cup,CZECH REPUBLIC,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMUbkMx0AAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21LwLjHAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAxRqup1QAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21183mwAAAA/klEQVR42mIMLJ3Tm+8nIybAMDgA80c+/TV7L3GwsRiqywwKB/Gq2P/8/efgubsnrjy01JXn4+YYeAdBWE9efRwMQYVwEBAMhqBCcdBgCCosDhrYoMLuoAEMKnwOGpCgIuAg+gcVUQ6iZ1AR6yC6BRVpDqJDUJHsIFoHFZkOol1Qke8gGgUVo6RHLeWmBH++n/3hGlUcxEKhfok/38vfXdT/+ZZaUcZCYcDEf7rN8+83FRM1yyAJGIocRIuAIdNBtAsYchxE04AhzUF0CBgSHESfgCHKQfQMGMIOonPA4HPQgAQMTgcNVMBgcdDABgy6gwY8YBAOGiQBAwcAAQYAAxTToCENKDQAAAAASUVORK5CYII=",https://www.flashscore.com/football/czech-republic/,MOL CUP - 1/8-FINALS,None,https://www.flashscore.com/football/czech-republic/mol-cup/,None,2026-02-14T16:59:14.804027+00:00
3-msfl,CZECH REPUBLIC,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMUbkMx0AAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21LwLjHAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAxRqup1QAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21183mwAAAA/klEQVR42mIMLJ3Tm+8nIybAMDgA80c+/TV7L3GwsRiqywwKB/Gq2P/8/efgubsnrjy01JXn4+YYeAdBWE9efRwMQYVwEBAMhqBCcdBgCCosDhrYoMLuoAEMKnwOGpCgIuAg+gcVUQ6iZ1AR6yC6BRVpDqJDUJHsIFoHFZkOol1Qke8gGgUVo6RHLeWmBH++n/3hGlUcxEKhfok/38vfXdT/+ZZaUcZCYcDEf7rN8+83FRM1yyAJGIocRIuAIdNBtAsYchxE04AhzUF0CBgSHESfgCHKQfQMGMIOonPA4HPQgAQMTgcNVMBgcdDABgy6gwY8YBAOGiQBAwcAAQYAAxTToCENKDQAAAAASUVORK5CYII=",https://www.flashscore.com/football/czech-republic/,3. MSFL - ROUND 16,None,https://www.flashscore.com/football/czech-republic/3-msfl/,None,2026-02-14T08:50:36.059515+00:00
mls,USA,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAADIElEQVR42uyWPUxTURiGb7ELhHaBgRSa1KU3skDSJqCGwaCJMdSlBhUWSUSQpQbxZyHEMDiIKAsBSZTB30QX0AVUiAOWWFIdrF50MLTAQiOhjSTEqE/vZ29I/Vk4QzWc3J4895xzz/nud9733Np2VrdWuEoSS0nNLPBaan0t9SWHnY4ip6NQhm1mGQZfSH/Qv6a0LZcCZh/q77hy6YSsBHd3NUpfd9dRaacA3GbbGxnGYGm3WEmxkaED+6pTqXVuYka8xu9NmVnh2qW7aVw0M1HuKqF+Z8RZW3g2Ml9pDnA4CienXl87qFeVObYekJ0f07HM4/vdrNfWOQjfHTlLHDC9tFM3HOulHu7vIBqLiRiWPS0LBjx+r4IMVdWFQm2B8Jwhb0+2EMRsxIDJFhqCGVfj19ENWWF5GN3wGpJF8nTrzrOrJ+t9XpeCDDGpZJ4FNC2JUGLF8UdjMzCB0muyFvJ5CZGFhStcpQND43BL034ehz/29u9QIerMlh1v7WMx5Ek+YJEqtWyZ8LmeUZE5eRoYHieLofZApdfd2/fAspuSYhdziQ6ErT6LBagTyyuVDjcRyCNcsNi+7EiDR4WotbpDF8OvjInnUezGBXP9ygyAEZzw2/cLPAjfvP00vrgik3xXUey83MR0lLrWryeWVmCiRBa8vcXUE9M4sZCL24fjM3Jm8ghuWEtn8pSOGasqNJQ5h2Q7LNuL1S3b/8nqObZXdVJnbN/SXM+RmGN7+uCs+/5m+1qfjsxPL79RElDG9szoLC4yF1uHsb0EgYmosTqBwgRhsVidFsbL/qoS9U/bU98b6foty5a1dw6SOY4AUiKM7YOBPU2tfWJ7VSe1XT7XpmyjOSxfdUvCZAJpx+bjWQckSaRwOGKoFPWLJ5fJuch285eLPImc6RWWfIichTkqg4d3M6Z5PqyrOqnP94zyxZZ75Gn1CYuJOJGpZXdoL8/+hZrM5kzZ34/rQ2NKJtq7kSz9tqEgIA5HLZ+KfTU8l1cB2aY8vrwKqEDLs2L3nDmVX1uWd6L+NHBjW9T/lKhtn19GtkW9Ler/StQ/BBgAfpVlEb1MMFkAAAAASUVORK5CYII=",https://www.flashscore.com/football/usa/,MLS - PLAY OFFS - FINAL,None,https://www.flashscore.com/football/usa/mls/,None,2026-02-14T08:50:36.059561+00:00
segunda-rfef-group-1,SPAIN,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAACH0lEQVR42mI8pqjOMJgAE8MgA6MOGnXQqINoDRj/nTUewiH04fNfIBosDnrw/FdR35OFW94CGbRzEAsxioCO2Hjg44NnPyGB1DTrub0xb36kmL0xz8CEENA1ghdZnt37zfaY6dnJ39K/2RhvMBw8+3kAQujire/AgJlXL++Ufuv1+z+v//yBiItIs+RFigFDzkCNS1+Nk34h1DjreVLjw9t3fkbrCXMzMSmwsRsbG0tJSno6KH348jep4eHCzW/pGkKe9kpcPF8eXv71cD8oITtw8z7g4Xn19c+8zd/N1Bh8fXwEeM/SLw0B0y8TG5OLvcDTp7+/8UiL6UW//vMbJP7/BzCcXr39G+bDBVRARwd9+Xv82P/TV/69+Pz71bt7sox/zzNz3zh9wcHeHhhrt+7/YGJTP3bkK3VLAXxRJsDDLPbn/ZPdH2RCOG/d/snwcR3bt/+/uITdDa4ycl7j5GNZ1bpcQoxZQZKNfon6ygcecR9dHRVOXm5mHm5mGQ22phROJh0ZIx1uBUl2r9KSPdc+0S/KBHiZDfS/7jpwhYWJESLy7d8/CV5WfYb3f9/9B3J7+/pCvATpWjBOXf7gyq23XKyMarLsjIxcX76zt85+cnLH54O7PwBlb926BSyK6FrbAwtGICkvyQYMLWDiffgMlH7lpdiA6QaYByGy1K1ABl3zg+Va/ffB5aBPV/8OKgeNtqlHHTTqIFoDgAADAKry30ToZwICAAAAAElFTkSuQmCC",https://www.flashscore.com/football/spain/,SEGUNDA DIVISION B - GROUP 1 - ROUND 27,None,https://www.flashscore.com/football/spain/segunda-rfef-group-1/,None,2026-02-14T10:23:38.929478+00:00
allsvenskan,SWEDEN,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAAAeklEQVR42mKUjuhkIA6sCjtgIfMKTVCuL4yBqoCJYZCBUQeNOmjUQaMOGnXQYHcQi6XsayKV8rH/whQkXjuRgPHvKePRKBt10KiDaJrt+49rE6k0VPuBDN9XNEHitVPfQcAihw4OGk1Dow4addCog0YdNOogEgFAgAEAr9wVrz0tF5MAAAAASUVORK5CYII=",https://www.flashscore.com/football/sweden/,ALLSVENSKAN - ROUND 30,None,https://www.flashscore.com/football/sweden/allsvenskan/,14.02.2026,2026-02-15T11:55:54.854597+00:00
2-liga,SLOVAKIA,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAACOUlEQVR42mL89esXw2ACTAyDDIw6aNRBw85BLFhFGRkZv546Q1Azm4w0i6QEdR3EiLUcYmZmvqisjSwiFBIIJH89efrlxClkQen2pv///9M8yoAWo4kIuDrLd7cRVEaFKJu89CKmqKfARzibx8IMaPH36zf43ZyBDCD376dP36/dgMiu23P3yYvP1HTQpKUXMEX1QkWFYWzV5Qvh4tqH9wDJFxOnIjnozomLz2meqJEBMNEAAwaYfoFhA3QKj7npn0+fIFLfr13nU2OjRy6DA2A0PZ84Fegg4ZBAoIOeT5gCJCH5Cyj499NnGQleujqI19xMNCkOzjW8fx3CuB0ZD3QQp5bGtbtv6eogIHi3Zv2vp8+AMQWJMqAIp6bGX3CsMfPx0algvPhbwAnMeNLcDhGRLMiBRBlKccXH++TFF3pUHc+/MQJTCbLIxqtf+xedu88uhiz4X8fgycvP9AihXcceFLg5v563aDO/0VdmjpcsfPvuCTHcO8cgE5vyZj9QROf7YyA6ya3CwHCHHg769OXXIWnLO/xX5og4oklBRLj5jXYYP9107Sv9avtp+15ypaThkgWmnhPmwdQtEqGV6yIDH1xyxt6Wc/ltVu+8hSnV7y3IsnbZp6/U7yAwntM0xCMtFOA7SdAZ2U18PGwtvhJKs1r/fv7MQANAoIH2bsPmjKtLpqZrA90B5FrqS64IE6SdawiHEDTF8PKyB4W8FZQSPbbzCxENN5o7aLSRP+qgUQcNJwcBBBgA6eTdAOK126MAAAAASUVORK5CYII=",https://www.flashscore.com/football/slovakia/,2. LIGA - ROUND 17,None,https://www.flashscore.com/football/slovakia/2-liga/,None,2026-02-14T08:50:36.059747+00:00
slovak-cup,SLOVAKIA,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAACOUlEQVR42mL89esXw2ACTAyDDIw6aNRBw85BLFhFGRkZv546Q1Azm4w0i6QEdR3EiLUcYmZmvqisjSwiFBIIJH89efrlxClkQen2pv///9M8yoAWo4kIuDrLd7cRVEaFKJu89CKmqKfARzibx8IMaPH36zf43ZyBDCD376dP36/dgMiu23P3yYvP1HTQpKUXMEX1QkWFYWzV5Qvh4tqH9wDJFxOnIjnozomLz2meqJEBMNEAAwaYfoFhA3QKj7npn0+fIFLfr13nU2OjRy6DA2A0PZ84Fegg4ZBAoIOeT5gCJCH5Cyj499NnGQleujqI19xMNCkOzjW8fx3CuB0ZD3QQp5bGtbtv6eogIHi3Zv2vp8+AMQWJMqAIp6bGX3CsMfPx0algvPhbwAnMeNLcDhGRLMiBRBlKccXH++TFF3pUHc+/MQJTCbLIxqtf+xedu88uhiz4X8fgycvP9AihXcceFLg5v563aDO/0VdmjpcsfPvuCTHcO8cgE5vyZj9QROf7YyA6ya3CwHCHHg769OXXIWnLO/xX5og4oklBRLj5jXYYP9107Sv9avtp+15ypaThkgWmnhPmwdQtEqGV6yIDH1xyxt6Wc/ltVu+8hSnV7y3IsnbZp6/U7yAwntM0xCMtFOA7SdAZ2U18PGwtvhJKs1r/fv7MQANAoIH2bsPmjKtLpqZrA90B5FrqS64IE6SdawiHEDTF8PKyB4W8FZQSPbbzCxENN5o7aLSRP+qgUQcNJwcBBBgA6eTdAOK126MAAAAASUVORK5CYII=",https://www.flashscore.com/football/slovakia/,SLOVAK CUP - 1/16-FINALS,None,https://www.flashscore.com/football/slovakia/slovak-cup/,None,2026-02-14T08:50:36.059772+00:00
3-liga-central,SLOVAKIA,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAACOUlEQVR42mL89esXw2ACTAyDDIw6aNRBw85BLFhFGRkZv546Q1Azm4w0i6QEdR3EiLUcYmZmvqisjSwiFBIIJH89efrlxClkQen2pv///9M8yoAWo4kIuDrLd7cRVEaFKJu89CKmqKfARzibx8IMaPH36zf43ZyBDCD376dP36/dgMiu23P3yYvP1HTQpKUXMEX1QkWFYWzV5Qvh4tqH9wDJFxOnIjnozomLz2meqJEBMNEAAwaYfoFhA3QKj7npn0+fIFLfr13nU2OjRy6DA2A0PZ84Fegg4ZBAoIOeT5gCJCH5Cyj499NnGQleujqI19xMNCkOzjW8fx3CuB0ZD3QQp5bGtbtv6eogIHi3Zv2vp8+AMQWJMqAIp6bGX3CsMfPx0algvPhbwAnMeNLcDhGRLMiBRBlKccXH++TFF3pUHc+/MQJTCbLIxqtf+xedu88uhiz4X8fgycvP9AihXcceFLg5v563aDO/0VdmjpcsfPvuCTHcO8cgE5vyZj9QROf7YyA6ya3CwHCHHg769OXXIWnLO/xX5og4oklBRLj5jXYYP9107Sv9avtp+15ypaThkgWmnhPmwdQtEqGV6yIDH1xyxt6Wc/ltVu+8hSnV7y3IsnbZp6/U7yAwntM0xCMtFOA7SdAZ2U18PGwtvhJKs1r/fv7MQANAoIH2bsPmjKtLpqZrA90B5FrqS64IE6SdawiHEDTF8PKyB4W8FZQSPbbzCxENN5o7aLSRP+qgUQcNJwcBBBgA6eTdAOK126MAAAAASUVORK5CYII=",https://www.flashscore.com/football/slovakia/,3. LIGA - CENTRAL - ROUND 13,None,https://www.flashscore.com/football/slovakia/3-liga-central/,None,2026-02-14T08:50:36.059784+00:00
4-liga-central,SLOVAKIA,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAACOUlEQVR42mL89esXw2ACTAyDDIw6aNRBw85BLFhFGRkZv546Q1Azm4w0i6QEdR3EiLUcYmZmvqisjSwiFBIIJH89efrlxClkQen2pv///9M8yoAWo4kIuDrLd7cRVEaFKJu89CKmqKfARzibx8IMaPH36zf43ZyBDCD376dP36/dgMiu23P3yYvP1HTQpKUXMEX1QkWFYWzV5Qvh4tqH9wDJFxOnIjnozomLz2meqJEBMNEAAwaYfoFhA3QKj7npn0+fIFLfr13nU2OjRy6DA2A0PZ84Fegg4ZBAoIOeT5gCJCH5Cyj499NnGQleujqI19xMNCkOzjW8fx3CuB0ZD3QQp5bGtbtv6eogIHi3Zv2vp8+AMQWJMqAIp6bGX3CsMfPx0algvPhbwAnMeNLcDhGRLMiBRBlKccXH++TFF3pUHc+/MQJTCbLIxqtf+xedu88uhiz4X8fgycvP9AihXcceFLg5v563aDO/0VdmjpcsfPvuCTHcO8cgE5vyZj9QROf7YyA6ya3CwHCHHg769OXXIWnLO/xX5og4oklBRLj5jXYYP9107Sv9avtp+15ypaThkgWmnhPmwdQtEqGV6yIDH1xyxt6Wc/ltVu+8hSnV7y3IsnbZp6/U7yAwntM0xCMtFOA7SdAZ2U18PGwtvhJKs1r/fv7MQANAoIH2bsPmjKtLpqZrA90B5FrqS64IE6SdawiHEDTF8PKyB4W8FZQSPbbzCxENN5o7aLSRP+qgUQcNJwcBBBgA6eTdAOK126MAAAAASUVORK5CYII=",https://www.flashscore.com/football/slovakia/,DIVISON C CENTRAL - ROUND 5,None,https://www.flashscore.com/football/slovakia/4-liga-central/,None,2026-02-14T08:50:36.059847+00:00
supercoppa-primavera,ITALY,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMUbkMx0AAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21LwLjHAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAxRqup1QAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21183mwAAAATUlEQVR42mKUnRTMQDQwl9Ja5lfLQAq4YmhLknomhkEGRh006qBRB406aNRBow4addCog0YdNOqgUQeNOmjUQaMOGnXQqIOGt4MAAgwAZUsEcAP8GwUAAAAASUVORK5CYII=",https://www.flashscore.com/football/italy/,SUPERCOPPA PRIMAVERA - FINAL,None,https://www.flashscore.com/football/italy/supercoppa-primavera/,None,2026-02-14T08:50:36.059989+00:00
